feedback_id,order_id,review_date,product_review,review_score
FB-00396,ORD-04132,2025-09-27,"Not satisfied, product did not match description.",2
FB-00397,ORD-06225,2024-05-10,"Delivered on time, product as described.",5
FB-00398,ORD-08171,2025-09-03,"Great product, very happy with the purchase!",5
FB-00399,ORD-08788,2026-06-04,Satisfied with the purchase overall.,4
FB-00400,ORD-05199,2026-05-04,"Delivered on time, product as described.",5
FB-00401,ORD-06681,2026-02-19,"Delivered on time, product as described.",5
FB-00402,ORD-06630,2024-08-07,"Excellent build quality, highly recommend.",5
FB-00403,ORD-01819,2025-02-20,"Excellent build quality, highly recommend.",5
FB-00404,ORD-06301,2024-12-25,Decent product but packaging could be better.,3
FB-00405,ORD-07000,2025-07-18,"Product works well, good value for money.",3
FB-00406,ORD-05913,2025-12-17,Satisfied with the purchase overall.,4
FB-00407,ORD-04206,2024-07-15,"Product works well, good value for money.",3
FB-00408,ORD-02763,2024-01-11,Good quality for the price.,4
FB-00409,ORD-01487,2024-11-16,"Great product, very happy with the purchase!",5
FB-00410,ORD-02163,2025-01-25,"Okay product, nothing special.",2
FB-00411,ORD-03711,2024-02-02,"Delivered on time, product as described.",5
FB-00412,ORD-03330,2026-03-25,Amazing product! Will buy again.,5
FB-00413,ORD-01957,2026-04-07,"Great product, very happy with the purchase!",5
FB-00414,ORD-09616,2026-04-14,"Quality is average, expected better.",3
FB-00415,ORD-05296,2026-03-09,"Product works well, good value for money.",3
FB-00416,ORD-06171,2025-12-02,Decent product but packaging could be better.,3
FB-00417,ORD-01255,2025-04-01,"Excellent build quality, highly recommend.",5
FB-00418,ORD-03881,2025-01-14,Fast delivery and good product.,4
FB-00419,ORD-09054,2025-01-17,"Not satisfied, product did not match description.",2
FB-00420,ORD-04870,2026-02-20,"Quality is average, expected better.",3
FB-00421,ORD-09495,2024-08-22,"Okay product, nothing special.",2
FB-00422,ORD-09760,2025-03-31,"Great product, very happy with the purchase!",5
FB-00423,ORD-06633,2026-03-08,"Not satisfied, product did not match description.",2
FB-00424,ORD-09250,2025-03-16,"Very good product, exceeded expectations.",5
FB-00425,ORD-06311,2024-01-18,"Very good product, exceeded expectations.",5
FB-00426,ORD-04449,2024-03-30,Good quality for the price.,4
FB-00427,ORD-09086,2024-06-21,Amazing product! Will buy again.,5
FB-00428,ORD-02877,2024-11-30,"Great product, very happy with the purchase!",5
FB-00429,ORD-07352,2025-10-23,"Not satisfied, product did not match description.",2
FB-00430,ORD-09354,2026-03-12,"Quality is average, expected better.",3
FB-00431,ORD-04334,2026-06-01,Decent product but packaging could be better.,3
FB-00432,ORD-06342,2025-06-18,"Excellent build quality, highly recommend.",5
FB-00433,ORD-09335,2025-08-23,"Delivered on time, product as described.",5
FB-00434,ORD-07413,2025-03-17,"Excellent build quality, highly recommend.",5
FB-00435,ORD-02655,2025-12-17,"Great product, very happy with the purchase!",5
FB-00436,ORD-03325,2024-06-25,"Excellent build quality, highly recommend.",5
FB-00437,ORD-03492,2026-01-15,Satisfied with the purchase overall.,4
FB-00438,ORD-04523,2025-06-02,Satisfied with the purchase overall.,4
FB-00439,ORD-03268,2024-05-20,"Product works well, good value for money.",3
FB-00440,ORD-04724,2025-10-28,"Not satisfied, product did not match description.",2
FB-00441,ORD-00498,2024-05-07,"Great product, very happy with the purchase!",5
FB-00442,ORD-07456,2025-05-16,Fast delivery and good product.,4
FB-00443,ORD-00291,2024-12-04,"Excellent build quality, highly recommend.",5
FB-00444,ORD-01855,2026-05-13,Good quality for the price.,4
FB-00445,ORD-06780,2025-02-06,Good quality for the price.,4
FB-00446,ORD-03280,2025-10-11,Amazing product! Will buy again.,5
FB-00447,ORD-09545,2026-01-22,Satisfied with the purchase overall.,4
FB-00448,ORD-05335,2025-07-28,"Delivered on time, product as described.",5
FB-00449,ORD-05803,2024-01-18,"Okay product, nothing special.",2
FB-00450,ORD-00043,2024-10-12,"Product works well, good value for money.",3
FB-00451,ORD-04587,2024-03-25,"Quality is average, expected better.",3
FB-00452,ORD-02601,2026-01-23,"Delivered on time, product as described.",5
FB-00453,ORD-07302,2025-07-30,"Excellent build quality, highly recommend.",5
FB-00454,ORD-01852,2026-04-24,"Excellent build quality, highly recommend.",5
FB-00455,ORD-05445,2025-01-29,"Delivered on time, product as described.",5
FB-00456,ORD-03113,2025-03-23,Fast delivery and good product.,4
FB-00457,ORD-03130,2024-05-14,Good quality for the price.,4
FB-00458,ORD-07231,2025-12-16,"Great product, very happy with the purchase!",5
FB-00459,ORD-05568,2024-01-15,"Excellent build quality, highly recommend.",5
FB-00460,ORD-08401,2025-06-20,"Quality is average, expected better.",3
FB-00461,ORD-02709,2025-03-04,"Excellent build quality, highly recommend.",5
FB-00462,ORD-00078,2024-04-23,Good quality for the price.,4
FB-00463,ORD-06120,2024-08-01,"Great product, very happy with the purchase!",5
FB-00464,ORD-03712,2024-06-26,Amazing product! Will buy again.,5
FB-00465,ORD-01340,2025-08-08,"Not satisfied, product did not match description.",2
FB-00466,ORD-02644,2025-04-07,"Quality is average, expected better.",3
FB-00467,ORD-08156,2024-07-02,"Not satisfied, product did not match description.",2
FB-00468,ORD-00416,2024-12-21,Amazing product! Will buy again.,5
FB-00469,ORD-07601,2026-03-11,"Delivered on time, product as described.",5
FB-00470,ORD-07834,2024-12-03,Amazing product! Will buy again.,5
FB-00471,ORD-02984,2024-02-04,"Great product, very happy with the purchase!",5
FB-00472,ORD-05471,2024-09-25,"Okay product, nothing special.",2
FB-00473,ORD-02879,2024-02-29,"Product works well, good value for money.",3
FB-00474,ORD-07273,2026-02-05,"Poor quality, returned the item.",1
FB-00475,ORD-04813,2026-03-15,Satisfied with the purchase overall.,4
FB-00476,ORD-01077,2026-06-10,Decent product but packaging could be better.,3
FB-00477,ORD-07025,2024-06-11,"Not satisfied, product did not match description.",2
FB-00478,ORD-08976,2024-10-25,"Excellent build quality, highly recommend.",5
FB-00479,ORD-05363,2024-02-08,"Product works well, good value for money.",3
FB-00480,ORD-07291,2025-11-14,"Great product, very happy with the purchase!",5
FB-00481,ORD-08607,2024-01-29,Amazing product! Will buy again.,5
FB-00482,ORD-01446,2025-12-31,Good quality for the price.,4
FB-00483,ORD-02843,2025-10-22,"Product works well, good value for money.",3
FB-00484,ORD-09533,2024-03-23,Fast delivery and good product.,4
FB-00485,ORD-07971,2024-11-15,"Quality is average, expected better.",3
FB-00486,ORD-04193,2024-10-16,Satisfied with the purchase overall.,4
FB-00487,ORD-06505,2025-07-03,Satisfied with the purchase overall.,4
FB-00488,ORD-00924,2026-06-02,Decent product but packaging could be better.,3
FB-00489,ORD-05733,2024-08-22,"Great product, very happy with the purchase!",5
FB-00490,ORD-01951,2025-10-02,"Poor quality, returned the item.",1
FB-00491,ORD-02744,2024-06-22,"Worst purchase ever, complete waste of money.",1
FB-00492,ORD-05762,2025-06-12,"Not satisfied, product did not match description.",2
FB-00493,ORD-05636,2024-09-27,Fast delivery and good product.,4
FB-00494,ORD-01303,2025-07-09,Fast delivery and good product.,4
FB-00495,ORD-03292,2024-12-02,"Excellent build quality, highly recommend.",5
FB-00496,ORD-04342,2025-08-23,"Excellent build quality, highly recommend.",5
FB-00497,ORD-06001,2025-07-09,Decent product but packaging could be better.,3
FB-00498,ORD-02994,2024-11-15,"Great product, very happy with the purchase!",5
FB-00499,ORD-08571,2024-02-09,"Great product, very happy with the purchase!",5
FB-00500,ORD-01278,2024-11-19,"Great product, very happy with the purchase!",5
FB-00501,ORD-07057,2026-06-02,Satisfied with the purchase overall.,4
FB-00502,ORD-03400,2025-01-25,Satisfied with the purchase overall.,4
FB-00503,ORD-02151,2025-03-08,"Great product, very happy with the purchase!",5
FB-00504,ORD-03172,2024-07-27,Good quality for the price.,4
FB-00505,ORD-03828,2024-11-13,"Not satisfied, product did not match description.",2
FB-00506,ORD-09414,2025-12-21,Satisfied with the purchase overall.,4
FB-00507,ORD-01635,2026-04-03,"Poor quality, returned the item.",1
FB-00508,ORD-02202,2024-09-09,Good quality for the price.,4
FB-00509,ORD-04976,2025-10-03,"Product works well, good value for money.",3
FB-00510,ORD-09217,2024-10-14,"Delivered on time, product as described.",5
FB-00511,ORD-00101,2026-03-26,"Very good product, exceeded expectations.",5
FB-00512,ORD-05118,2024-08-28,"Okay product, nothing special.",2
FB-00513,ORD-09690,2025-11-17,"Excellent build quality, highly recommend.",5
FB-00514,ORD-04020,2024-02-18,Good quality for the price.,4
FB-00515,ORD-05944,2025-10-01,Good quality for the price.,4
FB-00516,ORD-01989,2025-07-03,Good quality for the price.,4
FB-00517,ORD-03459,2025-11-22,"Quality is average, expected better.",3
FB-00518,ORD-00873,2024-05-09,Good quality for the price.,4
FB-00519,ORD-05984,2025-04-25,Good quality for the price.,4
FB-00520,ORD-02900,2025-12-19,Decent product but packaging could be better.,3
FB-00521,ORD-06955,2025-02-13,Amazing product! Will buy again.,5
FB-00522,ORD-01091,2026-04-04,Good quality for the price.,4
FB-00523,ORD-02391,2025-05-29,Good quality for the price.,4
FB-00524,ORD-05853,2024-11-12,"Great product, very happy with the purchase!",5
FB-00525,ORD-03104,2024-11-18,"Great product, very happy with the purchase!",5
FB-00526,ORD-00183,2025-10-07,Good quality for the price.,4
FB-00527,ORD-08490,2024-07-12,Amazing product! Will buy again.,5
FB-00528,ORD-03770,2026-04-29,"Very good product, exceeded expectations.",5
FB-00529,ORD-03401,2026-01-03,Good quality for the price.,4
FB-00530,ORD-00212,2025-11-14,Good quality for the price.,4
FB-00531,ORD-00809,2026-02-12,Good quality for the price.,4
FB-00532,ORD-01732,2024-10-03,"Great product, very happy with the purchase!",5
FB-00533,ORD-06111,2026-02-01,Amazing product! Will buy again.,5
FB-00534,ORD-04706,2024-05-30,Satisfied with the purchase overall.,4
FB-00535,ORD-07660,2024-09-19,"Excellent build quality, highly recommend.",5
FB-00536,ORD-00736,2025-04-19,Good quality for the price.,4
FB-00537,ORD-04462,2025-07-30,Good quality for the price.,4
FB-00538,ORD-05444,2024-03-22,"Great product, very happy with the purchase!",5
FB-00539,ORD-07406,2026-04-23,"Quality is average, expected better.",3
FB-00540,ORD-03004,2026-05-10,"Quality is average, expected better.",3
FB-00541,ORD-08444,2025-04-12,Good quality for the price.,4
FB-00542,ORD-01474,2025-11-26,"Delivered on time, product as described.",5
FB-00543,ORD-04718,2024-10-19,Amazing product! Will buy again.,5
FB-00544,ORD-05908,2025-08-07,Satisfied with the purchase overall.,4
FB-00545,ORD-04242,2026-02-27,Good quality for the price.,4
FB-00546,ORD-00640,2025-08-18,"Quality is average, expected better.",3
FB-00547,ORD-06237,2025-10-28,Amazing product! Will buy again.,5
FB-00548,ORD-04125,2025-10-20,"Excellent build quality, highly recommend.",5
FB-00549,ORD-08364,2025-10-17,"Poor quality, returned the item.",1
FB-00550,ORD-04821,2026-02-15,Amazing product! Will buy again.,5
FB-00551,ORD-01930,2025-10-11,"Excellent build quality, highly recommend.",5
FB-00552,ORD-05874,2026-02-15,"Okay product, nothing special.",2
FB-00553,ORD-08480,2024-01-31,Decent product but packaging could be better.,3
FB-00554,ORD-09045,2024-01-26,"Great product, very happy with the purchase!",5
FB-00555,ORD-00925,2024-09-04,"Poor quality, returned the item.",1
FB-00556,ORD-02406,2025-03-22,Good quality for the price.,4
FB-00557,ORD-04486,2024-04-08,Good quality for the price.,4
FB-00558,ORD-02345,2026-04-24,"Quality is average, expected better.",3
FB-00559,ORD-06201,2025-03-28,Satisfied with the purchase overall.,4
FB-00560,ORD-04369,2025-01-04,"Great product, very happy with the purchase!",5
FB-00561,ORD-01066,2025-08-10,Amazing product! Will buy again.,5
FB-00562,ORD-06082,2025-10-07,"Great product, very happy with the purchase!",5
FB-00563,ORD-07424,2025-02-02,Good quality for the price.,4
FB-00564,ORD-03389,2025-11-23,"Quality is average, expected better.",3
FB-00565,ORD-01017,2025-03-07,"Poor quality, returned the item.",1
FB-00566,ORD-00681,2026-01-09,Decent product but packaging could be better.,3
FB-00567,ORD-04804,2024-09-03,Decent product but packaging could be better.,3
FB-00568,ORD-08316,2026-05-11,"Okay product, nothing special.",2
FB-00569,ORD-00933,2025-03-03,"Excellent build quality, highly recommend.",5
FB-00570,ORD-09492,2025-05-08,Satisfied with the purchase overall.,4
FB-00571,ORD-09377,2026-05-28,"Quality is average, expected better.",3
FB-00572,ORD-01229,2024-11-27,"Okay product, nothing special.",2
FB-00573,ORD-03765,2025-11-24,"Poor quality, returned the item.",1
FB-00574,ORD-09477,2025-11-13,"Great product, very happy with the purchase!",5
FB-00575,ORD-07873,2024-07-22,"Poor quality, returned the item.",1
FB-00576,ORD-04651,2024-01-14,"Quality is average, expected better.",3
FB-00577,ORD-09498,2024-04-14,"Poor quality, returned the item.",1
FB-00578,ORD-09815,2024-12-18,"Great product, very happy with the purchase!",5
FB-00579,ORD-08896,2025-11-17,"Okay product, nothing special.",2
FB-00580,ORD-02269,2025-05-20,Amazing product! Will buy again.,5
FB-00581,ORD-01421,2024-08-08,Amazing product! Will buy again.,5
FB-00582,ORD-07227,2025-10-10,Fast delivery and good product.,4
FB-00583,ORD-04233,2025-02-07,"Great product, very happy with the purchase!",5
FB-00584,ORD-08573,2025-07-09,Amazing product! Will buy again.,5
FB-00585,ORD-09988,2025-02-21,"Not satisfied, product did not match description.",2
FB-00586,ORD-00518,2026-03-08,"Quality is average, expected better.",3
FB-00587,ORD-08207,2026-04-14,"Excellent build quality, highly recommend.",5
FB-00588,ORD-07095,2025-03-18,"Delivered on time, product as described.",5
FB-00589,ORD-08223,2025-10-17,"Product works well, good value for money.",3
FB-00590,ORD-06853,2024-03-22,"Delivered on time, product as described.",5
FB-00591,ORD-09583,2026-02-06,"Okay product, nothing special.",2
FB-00592,ORD-05143,2026-02-18,"Product works well, good value for money.",3
FB-00593,ORD-06231,2024-12-02,"Excellent build quality, highly recommend.",5
FB-00594,ORD-04511,2025-12-25,"Great product, very happy with the purchase!",5
FB-00595,ORD-03919,2024-11-12,Good quality for the price.,4
FB-00596,ORD-08018,2024-08-23,"Delivered on time, product as described.",5
FB-00597,ORD-06879,2025-11-27,Good quality for the price.,4
FB-00598,ORD-07385,2026-05-09,Satisfied with the purchase overall.,4
FB-00599,ORD-07729,2025-09-13,"Not satisfied, product did not match description.",2
FB-00600,ORD-05152,2025-01-19,Fast delivery and good product.,4
FB-00601,ORD-04862,2024-07-24,"Quality is average, expected better.",3
FB-00602,ORD-00722,2025-11-11,"Product works well, good value for money.",3
FB-00603,ORD-02352,2025-10-25,"Delivered on time, product as described.",5
FB-00604,ORD-07400,2024-09-23,Fast delivery and good product.,4
FB-00605,ORD-07093,2025-02-19,"Excellent build quality, highly recommend.",5
FB-00606,ORD-04935,2026-01-31,"Not satisfied, product did not match description.",2
FB-00607,ORD-08776,2025-06-28,"Not satisfied, product did not match description.",2
FB-00608,ORD-07441,2025-09-12,"Great product, very happy with the purchase!",5
FB-00609,ORD-00224,2025-11-12,"Quality is average, expected better.",3
FB-00610,ORD-03674,2025-05-08,"Okay product, nothing special.",2
FB-00611,ORD-01751,2025-09-07,"Not satisfied, product did not match description.",2
FB-00612,ORD-01345,2024-07-22,Satisfied with the purchase overall.,4
FB-00613,ORD-02028,2026-05-06,Decent product but packaging could be better.,3
FB-00614,ORD-06501,2024-04-21,Good quality for the price.,4
FB-00615,ORD-02590,2025-04-14,"Delivered on time, product as described.",5
FB-00616,ORD-07480,2024-12-24,Fast delivery and good product.,4
FB-00617,ORD-00412,2024-10-05,"Excellent build quality, highly recommend.",5
FB-00618,ORD-09722,2026-04-17,Good quality for the price.,4
FB-00619,ORD-03517,2025-11-01,"Excellent build quality, highly recommend.",5
FB-00620,ORD-04339,2024-12-24,Decent product but packaging could be better.,3
FB-00621,ORD-05824,2024-11-19,"Excellent build quality, highly recommend.",5
FB-00622,ORD-03835,2024-04-15,"Great product, very happy with the purchase!",5
